Task Name,Completed By,Day,Completed,Time,VIP Acct#,Account,Address,City,ST,Zip,Distance,Premise,COT,Chain,On/Off Premise:,Did you speak to the buyer:,Who did you speak with:,CMC Notes:,Buyer Committed (New POD):,Instigated Re-Buy:,SKU #1:,Draft or PKG SKU #1:,QTY of SKU #1:,SKU #2:,Draft or PKG SKU #2:,QTY of SKU #2:,SKU #3:,Draft or PKG SKU #3:,QTY of SKU #3:,SKU #4:,Draft or PKG SKU #4:,QTY of SKU #4:,SKU #5:,Draft or PKG SKU #5:,QTY of SKU #5:,SKU #6:,Draft or PKG SKU #6:,QTY of SKU #6:,Buyer Objection:,Sampled Product:,Staff Education:,Built Display:,Confirmed Display:,Where is the Display:,How Many Cases:,Added POS:,Scheduled a 3rd Party Tasting:,Date of Event/Tasting:,Shelf Optimization:,Cold Space Placement:,Pricing Survey:,Supplier Price:,Competitor #1 Name:,Competitor #1 Price:,Competitor #2 Name:,Competitor #2 Price:,Mispriced Item Correction:,Price Feature Added:,Cold Shelf Photo #1:,Cold Shelf Photo #2:,Competitor Photo #1:,Competitor Photo #2:,Display Photo #1:,Display Photo #2:,Display Photo #3:,Menu Feature Photo #1:,POS Photo #1:,POS Photo #2:,POS Photo #3:,Warm Shelf Photo #1:,Warm Shelf Photo #2:,Other Photo #1:,Other Photo #2:,Other Photo #3:,Removed Damaged/OOC Product:,Executed Event:,Follow up:,Distributor Name:
"Superstition Meadery","Erin Carranza",Mon,20241118,"07:01 PM",97455,"BOSTONS BAR & GRILLE","1730 E ELLIOT RD STE 11",TEMPE,AZ,85284,0.1,ON,BAR,INDEPENDENTS,On,YES,Tony,"Came in and spoke with the bartender Tony. Found out he helps Leslie with the buying. Spoke with him about SM since he wasnt familiar. He told me that Leslie would most likely not be interested plus the pricing is high. Dive, neighborhood bar so try and keep pricing low. Will keep in mind. Gave him my card to pass along. Imperial cider might be the other play.",NO,NO,,,,,,,,,,,,,,,,,,,Price,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/16/24,
Ritual,"John Sikes",Mon,20241118,"06:40 PM",4705902,"OTHER RACQUET SOCIAL CLUB","2717 MANOR RD",AUSTIN,TX,78722,0.0,ON,"RECREATION/ ENTERTAINMENT",INDEPENDENTS,On,NO,Tommy,"Spoke to the bartender (Tommy) the bar manger (Caesar) was not available. They just recently opened their bar to the public, with a large patio and pickleball courts. The bartender said that this restaurant group also owns Parlor and Yard, Idle Hands, Victory Lap and a couple other bar concepts in the Austin area. I exchanged my contact information and will be reaching out to the manager to set...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Natterjack,"John Sikes",Mon,20241118,"06:40 PM",4705902,"OTHER RACQUET SOCIAL CLUB","2717 MANOR RD",AUSTIN,TX,78722,0.0,ON,"RECREATION/ ENTERTAINMENT",INDEPENDENTS,On,NO,Tommy,"Spoke to the bartender (Tommy) the bar manger (Caesar) was not available. They just recently opened their bar to the public, with a large patio and pickleball courts. The bartender said that this restaurant group also owns Parlor and Yard, Idle Hands, Victory Lap and a couple other bar concepts in the Austin area. I exchanged my contact information and will be reaching out to the manager to set...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Jeng,"John Sikes",Mon,20241118,"06:39 PM",4705902,"OTHER RACQUET SOCIAL CLUB","2717 MANOR RD",AUSTIN,TX,78722,0.0,ON,"RECREATION/ ENTERTAINMENT",INDEPENDENTS,On,NO,Tommy,"Spoke to the bartender (Tommy) the bar manger (Caesar) was not available. They just recently opened their bar to the public, with a large patio and pickleball courts. The bartender said that this restaurant group also owns Parlor and Yard, Idle Hands, Victory Lap and a couple other bar concepts in the Austin area. I exchanged my contact information and will be reaching out to the manager to set...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"City Orchard","John Sikes",Mon,20241118,"06:39 PM",4705902,"OTHER RACQUET SOCIAL CLUB","2717 MANOR RD",AUSTIN,TX,78722,0.0,ON,"RECREATION/ ENTERTAINMENT",INDEPENDENTS,On,NO,Tommy,"Spoke to the bartender (Tommy) the bar manger (Caesar) was not available. They just recently opened their bar to the public, with a large patio and pickleball courts. The bartender said that this restaurant group also owns Parlor and Yard, Idle Hands, Victory Lap and a couple other bar concepts in the Austin area. I exchanged my contact information and will be reaching out to the manager to set...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"High Rise","Charlotte Simons",Mon,20241118,"06:37 PM",3059783,"BIG STAR BAR","1005 W 19TH",HOUSTON,TX,77008,0.0,ON,BAR,INDEPENDENTS,On,YES,Arian,"Arian reordered Blood Orange and Pineapple, and ordered Blueberry for the first time.",NO,YES,"HIGH RISE - CBD + THC - BLOOD ORANGE",PKG,1,"HIGH RISE - CBD + THC - PINEAPPLE",PKG,1,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
DELTA,"Jim Javenkoski",Mon,20241118,"06:34 PM",55363,"WINDY CITY LIQUOR","4959 N DAMEN AVE",CHICAGO,IL,60625,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,KP,"Spoke with KP (Associate) because Kishore (Co-Owner) was unavailable. This was a follow-up to my sample sharing on 10/25. The only THC brand currently in-stock is Hopewells Choom (self-distributed) which is merchandised on the register desk. I will make a return visit during the week of 11/25 to ask Kishore if he is ready to order.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Cantrip,"Jim Javenkoski",Mon,20241118,"06:32 PM",55363,"WINDY CITY LIQUOR","4959 N DAMEN AVE",CHICAGO,IL,60625,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,KP,"Spoke with KP (Associate) because Kishore (Co-Owner) was unavailable. This was yet another follow-up to my sample sharing on 10/25. Kishore has decided to sell the samples as singles to gather feedback from his regular customers so the cans are merchandised with the only THC brand currently in-stock which is Hopewells Choom (self-distributed) on the register desk (see photo). I will make a retu...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture",,,,,NO,NO,,
Ritual,"John Sikes",Mon,20241118,"06:23 PM",4730840,"THE LONG GOODBYE","2808 MANOR RD",AUSTIN,TX,78722,0.0,ON,BAR,INDEPENDENTS,On,NO,Zander,"Spoke to the bartender (Zander) the beverage director (Zach) was not available.They have one cocktail on their menu that features Ritual Tequila its the only n/a cocktail listed on the menu. The staff said they dont sell many of them but the bartender doesnt drink and understands the value of n/a options. I will be reaching out to the beverage director about their plans for Dry January and how ...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Natterjack,"John Sikes",Mon,20241118,"06:21 PM",4730840,"THE LONG GOODBYE","2808 MANOR RD",AUSTIN,TX,78722,0.0,ON,BAR,INDEPENDENTS,On,NO,Zander,"Spoke to the bartender (Zander) the beverage director (Zach) was not available. They have a good selection of cocktails on the menu that they focus their beverage program around. The staff said they regularly will create seasonal menus and have brands sponsor events. I exchanged my contact and will be reaching out to the buyer with product information.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Jeng,"John Sikes",Mon,20241118,"06:20 PM",4730840,"THE LONG GOODBYE","2808 MANOR RD",AUSTIN,TX,78722,0.0,ON,BAR,INDEPENDENTS,On,NO,Zander,"Spoke to the bartender (Zander) the beverage director (Zach) was not available. They dont have the license to sell hemp infused beverages at this time but the staff said its something the bar is looking into. I exchanged my contact and will be reaching out to the buyer with product information.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"City Orchard","John Sikes",Mon,20241118,"06:18 PM",4730840,"THE LONG GOODBYE","2808 MANOR RD",AUSTIN,TX,78722,0.0,ON,BAR,INDEPENDENTS,On,NO,Zander,"Spoke to the bartender (Zander) the beverage director (Zach) was not available. They have a limited draft selection but do offer a couple of can options for cider. I exchanged my contact information and will be reaching out to the beverage director with product information and to set up a day/time to meet and discuss their beverage program.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Superstition Meadery","Erin Carranza",Mon,20241118,"06:14 PM",3644893,"QUICK & EASY","7602 S MCCLINTOCK DR",TEMPE,AZ,85284,0.1,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,,"Came in and walked the coolers. This account used to push good volume and have so craft options. Ciders are the play here. Spoke with the cashier and he said Suh is the buyer. He was in this morning and typically morning are the best time to catch him. Went over SM & gave him my card to pass along. Ill stop back in when Im in the area next. Imperial would be good here.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/16/24,
"12 West Brewing","Patrick Schroeder",Mon,20241118,"06:14 PM",4514270,"WICKED RAIN A PNW CRAFT BEER BAR","1817 E BASELINE RD",GILBERT,AZ,85233,6.0,ON,"TASTING ROOM",INDEPENDENTS,On,YES,"Tony Newman","***Entered Remotely***Tony called and ordered two half barrels of Zona and a case of 12th beer",NO,YES,"12 WEST - ZONA PILSNER 15.5 GAL",Draft,2,"12 WEST - ZONA PILSNER 6/4/16 CAN",PKG,1,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
DELTA,"Jim Javenkoski",Mon,20241118,"06:10 PM",4679451,"EPIC WINE & SPIRITS","4411 N BROADWAY AVE",CHICAGO,IL,60640,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,K.P.,"Met with K.P. (General Manager) after checking the shelf stock where there are 4 4-pk units each of Bright Berry Seltzer ($18.99) and Blueberry Cannabis Water ($24.99) remaining in knee-level warm shelf slots in the THC end cap near the front entrance (see photos). I will make a return visit during the week of 11/25 to monitor sales movement.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture","Has Picture",,,,NO,NO,,
Cantrip,"Jim Javenkoski",Mon,20241118,"06:09 PM",4679451,"EPIC WINE & SPIRITS","4411 N BROADWAY AVE",CHICAGO,IL,60640,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,K.P.,"Met with K.P. (General Manager) after checking the shelf stock where there are 2 units of Cola, 3 units of 10 mg Orange Soda and 0 units of 10 mg Root Beer ($29.99 each for 4-pks) remaining in the bottom warm shelf of the THC set near the front entrance (see photo). He has received the new POD order of 1 cs each of 50 mg Orange Soda and 50 mg Root Beer ($49.99 each) which are now merchandised o...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture","Has Picture",,,,NO,NO,,
"Tia Linda's","Rich Delk",Mon,20241118,"06:04 PM",4058391,"I HOP IPA","12920 LOWELL BLVD STE G",BROOMFIELD,CO,80020,0.3,ON,BAR,INDEPENDENTS,On,YES,Sameet,"This account does not have a license for anything outside of beer. Ill go ahead and take this off the list for Tia Lindas.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Payette Brewing Co.","Rich Delk",Mon,20241118,"06:03 PM",4058391,"I HOP IPA","12920 LOWELL BLVD STE G",BROOMFIELD,CO,80020,0.3,ON,BAR,INDEPENDENTS,On,YES,Sameet,"The owner is still interested. However, this is his slow month and hes trying to move through old stock. Check back with him after Thanksgiving. Maybe December will be a faster month.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Bravus Brewing Co","Rich Delk",Mon,20241118,"06:02 PM",4058391,"I HOP IPA","12920 LOWELL BLVD STE G",BROOMFIELD,CO,80020,0.0,ON,BAR,INDEPENDENTS,On,YES,Sameet,"I spoke with the owner and let him know that I would bring him some samples once I get them. That will most likely have to be after the week of Thanksgiving.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Superstition Meadery","Erin Carranza",Mon,20241118,"05:59 PM",4239358,"PHILLYS SPORTS BAR & GRILL","1805 E ELLIOT RD UNIT 104 105",TEMPE,AZ,85284,0.1,ON,BAR,INDEPENDENTS,On,YES,Day,"Came in and checked in with Day. Let her know Im with CMC now. Went over portfolio and brought in samples of ciders and sessions. She doesnt see a need here for the sessions & the pricing on ciders is higher than her others. Has Austins & angry orchard. Let her know about the imperial coming out and told me to bring by a sample when that lands.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,12/16/24,
Gruvi,"Jim Javenkoski",Mon,20241118,"05:59 PM",4679451,"EPIC WINE & SPIRITS","4411 N BROADWAY AVE",CHICAGO,IL,60640,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,K.P.,"Met with K.P. (General Manager) after checking the shelf stock where there are 3 units of Golden and 4 units of Juicy IPA ($11.99 each) remaining in hand-level cooler slots in the NA set behind door #13 (see photo). All 3 units of Golden are code-dated Best by 08JUL24 so they are OOC. Additionally, there is 1 unit each of Dry Secco and Bubbly Rose ($12.99 each) remaining in top shelf slots in t...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,"Has Picture",,,,,NO,NO,,
"Good Boy Vodka","Erin Carranza",Mon,20241118,"05:57 PM",4239358,"PHILLYS SPORTS BAR & GRILL","1805 E ELLIOT RD UNIT 104 105",TEMPE,AZ,85284,0.1,ON,BAR,INDEPENDENTS,On,YES,Day,"Came in and checked in with Day. Let her know Im with CMC now. Went over portfolio and brought in samples of GBV. They have limited cooler space and already have high noon, Nutrl, and twisted tea. Went over pricing and she said its too high to consider right now. If anything changes I was told to let her know. Not looking to add any new vodkas.",NO,NO,,,,,,,,,,,,,,,,,,,Price,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,01/20/25,
"Locust Cider","John White",Mon,20241118,"05:55 PM",104404,"TOPS LIQUOR","403 W UNIVERSITY DR STE 104",TEMPE,AZ,85281,,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Kirsten Eccles","Let her know that we have inventory again, going back in the morning to do an order.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Abnormal,"John White",Mon,20241118,"05:54 PM",104404,"TOPS LIQUOR","403 W UNIVERSITY DR STE 104",TEMPE,AZ,85281,,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Kirsten Eccles","Asked for Boss slim for the bar, wants me to come back tomorrow and check for an upcoming spot.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Prairie Ales","John White",Mon,20241118,"05:53 PM",104404,"TOPS LIQUOR","403 W UNIVERSITY DR STE 104",TEMPE,AZ,85281,,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,YES,"Kirsten Eccles","Went over new SKUs, will get order tomorrow.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"12 West Brewing","Patrick Schroeder",Mon,20241118,"05:46 PM",4558380,"BEER BARN","3150 E RAY RD STE 150",GILBERT,AZ,85296,0.8,ON,BAR,INDEPENDENTS,On,YES,"Chris Hubbard","I spoke to Chris who wanted to order a half barrel of Zona, a case of Zona and Blap Blap.",YES,NO,"12 WEST - ZONA PILSNER 15.5 GAL",Draft,1,"12 WEST - ZONA PILSNER 6/4/16 CAN",PKG,1,"12 WEST - BLAP! BLAP! BLOOD ORANGE WHEAT 6/4/16 C",PKG,1,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Belching Beaver","Josh Walter",Mon,20241118,"05:46 PM",4671298,"TOTAL WINE & MORE 1139","11441 JEFFERSON BLVD","CULVER CITY",CA,90230,0.0,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,YES,Johny,"First time cold calling this account and I was able to meet the head manger. He said the SKUs are all fully stocked and they will continue to keep inventory full. I have my follow up schedule for December to see if theres any room for opportunity.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Crooked Owl","Josh Walter",Mon,20241118,"05:46 PM",4671298,"TOTAL WINE & MORE 1139","11441 JEFFERSON BLVD","CULVER CITY",CA,90230,0.0,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,YES,Johny,"First time cold calling this account and I was able to meet the head manger. He said the SKUs are all fully stocked and they will continue to keep inventory full. I have my follow up schedule for December to see if theres any room for opportunity.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Josh Walter",Mon,20241118,"05:45 PM",4671298,"TOTAL WINE & MORE 1139","11441 JEFFERSON BLVD","CULVER CITY",CA,90230,0.0,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,YES,Johny,"First time cold calling this account and I was able to meet the head manger. He said the new SKUs are all fully stocked and they will continue to track sales since its a newer brand for them. I have my follow up schedule for December to see if theres any room for opportunity.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Ritual,"Josh Walter",Mon,20241118,"05:44 PM",4671298,"TOTAL WINE & MORE 1139","11441 JEFFERSON BLVD","CULVER CITY",CA,90230,0.0,OFF,"LIQUOR/PACKAGE STORE","TOTAL WINE & MORE",Off,YES,Johny,"First time cold calling this account and I was able to meet the head manager. He informed me that the Ritual program has been executed and I was able to optimize both locations. When I tried to ask for a rack placement for any firm backstock he said there wasnt any space yet due to other holiday distro. Ill check back when on this route with a recall date set in December",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,YES,"Near NA set for the holiday NA Endcap",2,NO,NO,,YES,NO,NO,,,,,,NO,NO,,,,,"Has Picture",,,,,,,,,,,,NO,NO,,
DELTA,"Jim Javenkoski",Mon,20241118,"05:42 PM",4382565,"SKYS BEVERAGE DEPOT","4635 N BROADWAY ST",CHICAGO,IL,60640,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Raj,"Spoke with Raj (Manager) because Sky (Owner) was unavailable. This was another follow-up to my initial visit on 11/4 when I left a variety 4-pk sampler at nearby Rupee Wine & Spirits for Sky to evaluate. I will attempt to meet with Sky at one of his other 5 stores during the week of 11/25 to share the brand story with him and suggest that he order for all stores.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Cantrip,"Jim Javenkoski",Mon,20241118,"05:41 PM",4382565,"SKYS BEVERAGE DEPOT","4635 N BROADWAY ST",CHICAGO,IL,60640,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Raj,"Spoke with Raj (Manager) because Sky (Owner) was unavailable. I confirmed the delivery of the new POD order for 1 cs each of Blackberry Lavender Seltzer, Lemon Basil Seltzer, Cola, 10 mg Orange Soda and 10 mg Root Beer which is merchandised on the plexiglass shelf next to the register (see photos). Raj said he is concerned about the relatively high price for the 4-pk sodas ($29.99 each) compare...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,"Has Picture",,"Has Picture",,,NO,NO,,
Mitra9,"Ellie Miller",Mon,20241118,"05:33 PM",4058391,"I HOP IPA","12920 LOWELL BLVD STE G",BROOMFIELD,CO,80020,0.0,ON,BAR,INDEPENDENTS,On,YES,Sameet,"I met Sameet, the owner, and he said that hes super open to giving our kava and kratom seltzers a try! Being up north, we are in a much more progressive area so he knows theres a market for it. Ill come back by next week to sample with him.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Garage Beer","Jim Javenkoski",Mon,20241118,"05:32 PM",4382565,"SKYS BEVERAGE DEPOT","4635 N BROADWAY ST",CHICAGO,IL,60640,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Raj,"Spoke with Raj (Manager) because Sky (Owner) was unavailable. I checked the shelf stock where there are 5 units each of Light 12-pks and Lime 12-pks ($16.99 each) remaining in hand-level cooler slots behind door #12 (see photo). I will make a return visit during the week of 11/25 to monitor sales movement.",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture","Has Picture",,,,,,,,,,,,,,,NO,NO,,
"Best Day Brewing","Sam Gard",Mon,20241118,"05:32 PM",4707360,"CAESARS REPUBLIC","4747 N GOLDWATER BLVD",SCOTTSDALE,AZ,85251,0.1,ON,"HOTEL/ MOTEL",INDEPENDENTS,On,NO,,"Stopped by and talked to the bartender Deva. They said that Best Day was doing great. I told her about our dry January promo and also sent all the info to Cheyenne. I will follow up with her when I return from PTO.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
Gruvi,"Jim Javenkoski",Mon,20241118,"05:32 PM",4382565,"SKYS BEVERAGE DEPOT","4635 N BROADWAY ST",CHICAGO,IL,60640,0.0,OFF,"LIQUOR/PACKAGE STORE",INDEPENDENTS,Off,NO,Raj,"Spoke with Raj (Manager) because Sky (Owner) was unavailable. I checked the shelf stock where there are 3 units each of Juicy IPA & Golden ($11.99 each) and Mocha Nitro Stout ($12.49) remaining in the NA set behind door #15 (see photo). Additionally, there is 1 unit of Bubbly Rose and 3 units of Dry Secco ($12.99 each) remaining in bottom warm shelf slots near the front entrance (see photo). I ...",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,"Has Picture",,,,,,,,,,,"Has Picture",,,,,NO,NO,,
Ritual,"Sam Gard",Mon,20241118,"05:31 PM",4707360,"CAESARS REPUBLIC","4747 N GOLDWATER BLVD",SCOTTSDALE,AZ,85251,0.1,ON,"HOTEL/ MOTEL",INDEPENDENTS,On,NO,Deva,"I spoke to the bartender Deva about Ritual. They currently are using Lyres NA aperitif and it is on their menu. I gave Deva mini sample bottles of all our options. Cheyenne is the buyer and shes tried them all and told me that we could discuss Ritual for their next menu reset. I want to get more of the staff familiar with our brand in the meantime.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",YES,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Good Boy Vodka","Ellie Miller",Mon,20241118,"05:29 PM",4058391,"I HOP IPA","12920 LOWELL BLVD STE G",BROOMFIELD,CO,80020,0.0,ON,BAR,INDEPENDENTS,On,YES,Sameet,"I met Sameet, the owner, and he said that hed love to give GBV a try but unfortunately only has a license for beer and wine. If they expand this, hed love to give us a try!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Mason Ale Works","Sam Gard",Mon,20241118,"05:29 PM",4707360,"CAESARS REPUBLIC","4747 N GOLDWATER BLVD",SCOTTSDALE,AZ,85251,0.1,ON,"HOTEL/ MOTEL",INDEPENDENTS,On,YES,Deva,"Carmen and I stopped in for lunch and to check on the status of Respeto getting on tap. Deva told us that they just tapped the last keg of Shops Crispy lager. Probably another week before we get our keg on tap. But showed the staff working our custom handle and got them excited for it so they will push the Crispy beer until it is tapped. I also text Cheyenne that we stopped by and she was grate...",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,YES,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
"Colorado Cider","Ellie Miller",Mon,20241118,"05:28 PM",4058391,"I HOP IPA","12920 LOWELL BLVD STE G",BROOMFIELD,CO,80020,0.0,ON,BAR,INDEPENDENTS,On,YES,Sameet,"I met Sameet, the owner, and he said that hes had CCC and Locust on tap before and hes super open to bringing us back! He welcomed samples and said Monday evenings are a great time to come in!",NO,NO,,,,,,,,,,,,,,,,,,,,NO,NO,NO,NO,,,NO,NO,,NO,NO,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,
poppi,"Michael Thomas",Mon,20241118,"05:24 PM",4021692,"TWICE DAILY 7716","8108 MOORES LN",BRENTWOOD,TN,37027,0.2,OFF,"CONVENIENCE/ GAS","TWICE DAILY",Off,YES,Hope,"Both flavors are stocked and the 12-oz will replace the 16-oz in Q1 25.",NO,NO,,,,,,,,,,,,,,,,,,,"Other (See CMC Notes)",NO,NO,NO,NO,,,NO,NO,,YES,YES,NO,,,,,,NO,NO,,,,,,,,,,,,,,,,,NO,NO,,"Ajax Turner"
